X,Y,OBJECTID,COLS_KEY,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PRIMARY,ALT_GEOM,PHONE_NUM,GLOBALID,WEBSITE,OB_GYN,PEDIATRICS,PRIMARY_CARE
-82.858048668145045,39.990995469729434,5821925,1304684,610 CLAYCRAFT RD,Pressure Connections Corp,Retail - Commercial/Retail,,Yes,No,,{9F1F37AC-F410-4B9A-9CE7-C82B957171CB},,,,
-83.045042054764664,39.987062018803499,5821926,761572,1433 GRANDVIEW AVE,Metropolitan Holdings,Office - Corporate,,Yes,No,,{7A50BB3E-A538-4EED-9C83-51745A239167},,,,
-82.989342416130782,40.135141662974981,5821927,1178916,8325 MARKET EXCHANGE DR,Crazzy Greek Restaurant,Retail - Restaurant,,Yes,No,6148889670,{B64BEE0F-F5BF-4B7A-AA60-8744F2BBD78A},,,,
-82.996325114804606,39.888446020921215,5821928,1111639,65 HIGHVIEW BLVD,Buckeye Health and Research,Medical - Other,,Yes,No,,{A7ADE467-CDE7-4A49-827C-610FBCAC1276},,,,
-82.996144766187626,40.031416705972596,5821929,1327528,696 E NORTH BROADWAY,Tim Hortons,Retail - Restaurant,,Yes,No,,{601D1D54-1681-4A46-B9D0-7ADCAB042DDD},,,,
-82.878142008235116,39.929351941874508,5821930,1286402,2238 S HAMILTON RD Unit 200,A Plus Home Health Care,Medical - Other,,Yes,No,,{E88ACACD-C26C-4E80-A0B9-6C51F4149E63},,,,
-83.027452622677629,40.005172606099592,5821931,610608,2120 FYFFE RD,Agricultural Administration Building,Education - College/University,OSU,Yes,No,,{70BA0455-6A7D-4F3A-A323-6B4580A5FA79},,,,
-82.918139171288971,40.050222914491656,5821932,798320,3999 EASTON LOOP W,Residence Inn Columbus Easton,Retail - Hotel/Motel,,Yes,No,,{4FDB5FE9-17C7-4E7E-A004-78FEA2169FB2},,,,
-83.097875656105174,39.954877954237304,5821933,1255052,3631 SOLDANO BLVD,Chuck E.Cheese's,Retail - Restaurant,,Yes,No,6143518884,{1C766524-81AC-4A0B-9DB5-DA5CFEC019F2},,,,
-82.821765939506207,39.980735261835676,5821934,1243242,6815 E BROAD ST,Chipotle Mexican Grill,Retail - Restaurant,Restaurant DB,Yes,No,6145017250,{EC6AEEDE-870D-4F29-B1F4-98FB18FF237F},,,,
-82.987826402069359,40.023988904693788,5821935,459814,910 E WEBER RD,A & R Complete Tax Service,Retail - Services,,Yes,No,,{E9CBC16F-23DC-4D14-8E2A-8C26825480DF},,,,
-83.08829693606809,40.122352114190647,5821936,935670,7664 SAWMILL RD,Mc Alisters Deli,Retail - Restaurant,,Yes,No,,{0F657279-9151-4BCE-BEB4-13B44435F865},,,,
-83.022938924756446,40.066315044762149,5821937,1280425,138 GRACELAND BLVD,Pat & Gracie's,Retail - Restaurant,Restaurant DB,Yes,No,,{073CF66C-B673-4E7B-8A21-EDC19118436E},,,,
-83.062474999996169,39.970721753571986,5821938,405824,2200 MCKINLEY AVE,AJ Asphalt,Retail - Services,,Yes,No,,{73DAD888-48B7-4E9C-AF93-C6E950BDA6E5},,,,
-82.999747108291615,39.963626109041407,5821939,546905,35 E GAY ST,The Vault,Retail - Services,,Yes,No,,{22A340A4-078D-4EC8-B8AE-DD947597F16C},,,,
-82.919809512095412,39.927232047845926,5821940,439068,2900 BANWICK RD,Kyron Tool & Machine,Industrial - Manufacturing,,Yes,No,,{41DB209B-3DCC-45CF-8217-E2909CE0571E},,,,
-82.881934400756336,39.929923153656013,5821941,685574,4285 GROVES RD,Toys R Us,Retail - Commercial/Retail,,Yes,No,,{B60A2E90-CD1E-4DDC-B98D-61E7B3AAE27E},,,,
-83.019932271051161,40.048911650700795,5821942,1074975,4258 N HIGH ST,The Laughing Ogre,Retail - Services,,Yes,No,,{0CF5869E-009F-49FC-85FF-733BE3DF68E7},,,,
-82.983865359438255,39.993594586964491,5821943,1236449,847 E 11TH AVE,Beverage Warehouse,Retail - Commercial/Retail,,Yes,No,,{EEEB5E6A-F2E6-424F-B1EB-C5DB0FD20F5D},,,,
-82.992263301751038,39.96285763412439,5821944,621415,303 E BROAD ST,Capital University Law School,Education - College/University,,Yes,No,,{D8D8D3C6-3B82-4FB3-A706-01C6DAE3337C},,,,
-82.984060704442115,39.931494863004048,5821945,588053,1557 PARSONS AVE,Ohio State Local Union 1557,Office - Corporate,,Yes,No,,{99957D7B-CCCB-4687-8F74-17EF3A932A44},,,,
-83.003096165444845,40.002040211487916,5821946,234267,1918 INDIANOLA AVE,Alpha Gamma Sigma,Group Quarters - Dormitory,,Yes,No,614-294-2581,{712556CD-4FCF-4B3A-8613-3FB4543E1C2C},,,,
-83.145589072530669,39.973709291597046,5821947,1267833,1098 HILLIARD & ROME RD E Unit 2,Hilliard-Rome Road Elevated Storage Tank (Twin Tanks),Industrial - Water Treatment Plant,,Yes,No,,{0E79F6F4-FA82-4F39-BC4A-B4B3F19D5994},,,,
-82.964651314368794,40.001355886516599,5821948,605728,1700 JOYCE AVE,Rickly Hydrological Co,Office - Corporate,,Yes,No,,{FCD78A31-A318-4054-9911-79EDF8FAAA5D},,,,
-83.012898390199751,39.995872572570576,5821949,1298325,196 W 11TH AVE,Morrison Tower,Group Quarters - Dormitory,OSU,Yes,No,,{230CDB91-00D3-41D0-9C74-A7F5AEEB31CB},,,,
-83.090653399215839,40.100226168921985,5821950,1241378,6470 SAWMILL RD,Starbucks,Retail - Restaurant,,Yes,No,,{C9803A9F-7B50-4413-ABC7-0F4EAC891BCA},,,,
-82.923960144021493,39.984979735951974,5821951,1235418,2990 E 5TH AVE,A & M Cafe,Retail - Commercial/Retail,,Yes,No,,{3127A9FD-294E-4D6E-88D1-39B6DD5349A8},,,,
-82.822960665310092,39.90743346650622,5821952,1171839,3618 GENDER RD,Wingstop,Retail - Services,,Yes,No,,{D1F3D053-13CC-4DDF-BD09-277582BA5C9E},,,,
-82.961925186450287,40.146242480591503,5821953,1244361,2100 POLARIS PKWY,LA Fitness,Retail - Fitness Center,,Yes,No,,{C3D12FEE-FC19-49F6-BAEC-9D7870C46F15},,,,
-82.863729700231076,39.92232372663679,5821954,499694,2660 NOE-BIXBY RD,United Dairy Farmers,Retail - Convenience Store,Restaurant DB,Yes,No,,{D4E2B9E4-9806-4650-A28C-8CD46547CC66},,,,
-83.005136421673996,40.126539078233378,5821955,1179055,7917 STATION ST,Mackenco,Office - Corporate,,Yes,No,,{06632742-DC9D-4742-BB03-FFE8AD6459BD},,,,
-82.971153098421539,39.972659249315363,5821956,1328734,1158 MT VERNON AVE,Meredith Temple Church of God,Public Places - House of Worship,,Yes,No,,{B61FCD58-4294-479C-81B9-9352EBB025A0},,,,
-82.964766886328889,39.923688633307265,5821957,465057,2044 LOCKBOURNE RD,Destination Auto Group,Retail - Commercial/Retail,,Yes,No,,{553257AA-6F3E-4BF5-99B7-637976FFEFBE},,,,
-82.956887785040124,40.01152279110925,5821958,609143,2137 PARKWOOD AVE,Smith Roofing ,Retail - Services,,Yes,No,,{E298A28B-DD6E-487A-9CCC-BBE85104847F},,,,
-83.041782830501504,39.97089216504105,5821959,1250706,1028 RIDGE ST,Dan the Baker,Retail - Restaurant,,Yes,No,,{B881F9FA-5BBF-459A-BCEF-2A88D929D374},,,,
-82.994142243964518,40.09842944713769,5821960,836984,6525 BUSCH BLVD,Nicholson Builders,Office - Corporate,CBLD1624024,Yes,No,614-846-7388,{3ADA59F3-4744-4388-9982-35489D0FF47B},,,,
-82.979870432986246,40.144653223551643,5821961,359688,1530 POLARIS PKWY,Von Maur,Retail - Department Store,,Yes,No,,{7C8D2780-C3F2-4898-B896-50B139DA9FB1},,,,
-83.123333676273106,40.072916718541506,5821962,449387,5873 KARRIC SQUARE DR,Starlite Cleaners,Retail - Services,,Yes,No,,{80803EF8-0107-4464-9CBB-FC404E23EDFD},,,,
-82.953869957929996,40.056832980857394,5821963,123080,4297 CLEVELAND AVE,Creative Hair Design,Retail - Services,,Yes,No,,{C8DDB695-457D-41F6-9DBF-2469EA896E82},,,,
-82.981231801936303,39.986446029373575,5821964,1236916,884 E 5TH AVE,Royal Fish Shrimp & Chicken,Retail - Restaurant,,Yes,No,,{E2A589D4-10E4-434E-B4DF-6E2FE03DB8A0},,,,
-82.996229311985019,40.116746070511184,5821965,1073532,760 DEARBORN PARK LN,Safelite Auto Glass,Retail - Services,,Yes,No,,{D4C779F8-1AAE-46B7-9254-BD41949CF43D},,,,
-83.152960359957021,39.992906328539597,5821966,1174004,5520 HILLIARD ROME OFFICE PARK,Asian Massage,Retail - Services,,Yes,No,,{09C4CB3D-653E-4B66-ACE9-696F1BC7A920},,,,
-82.985571536517654,39.99769978859181,5821967,708703,1609 SHAWNEE AVE,Stoneleaf Landscape Services,Retail - Services,,Yes,No,,{4014CE86-F45F-4124-8CC5-FECBC655FE23},,,,
-83.153741359754704,39.995058335146659,5821968,785778,5510 NIKE DR,Professional Pediatrics ,Medical - Physician,,Yes,No,614-529-4260,{1EC17369-D14C-45E6-B15C-CFD942099093},https://www.copcp.com/,NO,YES,YES
-82.942037419041768,39.942723815838555,5821969,1328315,1280 ALUM CREEK,NAI Global,Industrial - Warehouse,,Yes,No,,{A280D26B-8FCE-4F29-AB96-31EE75F9CD15},,,,
-82.989355570850677,39.880880986604602,5821970,408947,433 OBETZ RD,Scioto Community Skilled Nursing,Group Quarters - Nursing Home,,Yes,No,,{2FE3E176-1493-4835-8691-D59F0CF4E36B},,,,
-82.994311694650705,39.980601036121534,5821971,1270095,388 E 1ST AVE,Electric Substation - Italian Village,Industrial - Electric Substation,,Yes,No,,{672EEB23-1D0B-42D9-B07D-36F3A5102531},,,,
-82.912522748020265,39.956324060124523,5821972,584334,3209 E MAIN ST,Midas ,Retail - Services,,Yes,No,,{633B6543-F28F-4AE6-B2AB-269A46AF0F97},,,,
-82.862624913109542,40.062209155178451,5821973,873183,4940 HAMILTON RD,Moo Moo Car Wash,Retail - Services,,Yes,No,,{98DB4570-6610-4F05-9CA1-7F2AE4550EA5},,,,
-82.88439461925762,39.918311198027972,5821974,1278555,2747 EASTLAND MALL UNIT A,Victoria's Secret,Retail - Commercial/Retail,,Yes,No,,{A4CD9A34-C7F1-4AB3-84A4-83D0BAE3820B},,,,
-83.013901867840985,40.116498745083376,5821975,530253,7500 VANTAGE DR,Quality Inn & Suites,Retail - Hotel/Motel,,Yes,No,,{F7A0B188-28B3-4628-B153-B3DC638F9AF0},,,,
-83.000019058328547,40.05462874970641,5821976,835586,4398 INDIANOLA AVE,Clintonville Natural Foods,Retail - Specialty Food,,Yes,No,6148264357,{CD8C2C7B-7EB9-4B44-8D40-7808F9B41F3C},,,,
-82.963002574889074,40.03246200349929,5821977,114875,1871 DUNBAR DR,Radiant Destiny Fellowship,Public Places - House of Worship,,Yes,No,,{9CBEAE97-D44C-4F85-B8CD-D18E192E2AFC},,,,
-82.864087220178916,40.069910041023547,5821978,1240721,5571 N HAMILTON RD,Turtle Creek Tavern,Retail - Restaurant,,Yes,No,,{5D09911E-B950-4630-B6E5-EDF8872A8C5A},,,,
-82.818379285014942,39.988469335625361,5821979,485261,6805 COMMERCE COURT DR,Budget Storage,Retail - Services,,Yes,No,,{830007D1-B07C-4431-ADB7-463AD12D4F56},,,,
-83.046846014383718,39.974317437333767,5821980,1253330,825 GRANDVIEW AVE,Help Me Grow Youth Advocate Services,Government - County,,Yes,No,,{66ADE199-6A17-4A2D-AA94-FB8A9BD6B6AB},,,,
-83.000638236674433,39.963274701481815,5821981,798919,44 N HIGH ST,Angel's Carryout shut down,Retail - Restaurant,,Yes,No,,{9FC41384-0E42-41E2-AE6C-4E4BA1B4A98F},,,,
-83.092562647163902,39.958465614931484,5821982,1241643,3493 GREAT WESTERN BLVD UNIT 100,Subway,Retail - Restaurant,,Yes,No,6142797588,{4CA43861-F135-4547-A86A-5D63AA890B45},,,,
-83.006815499136906,39.996887202680753,5821983,587473,18 E 12TH AVE,Buckeyes for Christ,Public Places - House of Worship,,Yes,No,,{D091A350-899B-4B8A-8A32-CCB5CE1ED937},,,,
-83.070883317978854,39.950844095214308,5821984,180087,2671 PALMETTO ST,Smoke Plus 5 Beer Wine Grocery,Retail - Commercial/Retail,,Yes,No,,{8C226C9D-FA0B-4F5E-91F3-4DFC35535B19},,,,
-82.929222672588608,40.001676639777749,5821985,1261833,1516 N CASSADY AVE,Kids Zone Learning Center,Education - Daycare,"ODJFS 400572
",Yes,No,,{32304F30-E7A4-45A4-9AA8-A66F367BF5A8},,,,
-82.969233780406839,39.985923608945285,5821986,1236519,1320 E 5TH AVE,R & R Carwash,Retail - Services,,Yes,No,,{0D7C3077-0A20-402A-8F63-C64305615E29},,,,
-83.002137847676224,39.882836285832717,5821987,1240916,45 GREAT SOUTHERN BLVD S,Franklin County Clerk of Courts Auto Title South Branch,Government - County,,Yes,No,,{CB4D7561-5A9B-41D0-A729-008347F9F4DF},,,,
-82.882794136026817,39.898413224643768,5821988,1272878,3737 S HAMILTON RD,Tim Hortons,Retail - Restaurant,,Yes,No,,{25F707B6-3BC7-48D8-9023-39831D20B028},,,,
-82.877432403186475,39.944475920749014,5821989,785265,4425 E LIVINGSTON AVE,Sunoco,Retail - Gas Station,,Yes,No,,{FFF069CD-4634-4E13-B039-4C68CB2B0B5E},,,,
-82.935031037983194,39.996799351811298,5821990,468354,2740 AIRPORT DR,IT Consulting and Solutions for Central Ohio,Office - Corporate,,Yes,No,,{832C3881-E5AA-4235-A7FB-82261A496247},,,,
-83.044196273293963,40.061722978169193,5821991,630228,921 JASONWAY,Professionals for Women's Health,Medical - Physician,,Yes,No,614-268-8800,{B2477797-45B4-4677-80E4-C1180469C15C},http://www.pwhealth.com/locations.php,YES,,
-83.015565258151028,40.03194384361921,5821992,469830,3416 N HIGH ST,Verizon,Retail - Commercial/Retail,,Yes,No,614-745-2772,{6685EE64-0DBC-4BB0-A2B1-CB7701FE6DED},,,,
-82.979809218776111,39.963908466975198,5821993,122770,26 S GARFIELD AVE,OTE Community Garden,Public Places - Other,,Yes,No,,{D4BBDD01-8459-45C4-9E50-9FECA93F9049},,,,
-83.149352884269376,39.985781903112724,5821994,703950,5454 WESTCHESTER WOODS BLVD,Monro Muffler ,Retail - Services,,Yes,No,,{BEB8067F-51E3-43ED-8327-F6A62360D14B},,,,
-83.155955186927628,40.000912381229419,5821995,1208586,2447 HILLIARD & ROME RD,DaVita Hilliard Station Dialysis,Medical - Other,,Yes,No,,{218605A0-85EF-4BFF-80A3-BE5F38076394},,,,
-82.899060551419183,39.937118591082267,5821996,848702,3550 E DESHLER AVE,The Gathering Place Academy,Education - Daycare,"ODJFS 410066
",Yes,No,,{B4C74266-3504-45C1-90C6-43B44E9C12B5},,,,
-82.99149405491886,39.917655462560759,5821997,521464,2222 S 3RD ST,Quality Products ,Retail - Commercial/Retail,,Yes,No,,{0F078138-19FB-46CB-AD7D-E6008573582E},,,,
-82.910753562896147,40.034797510889618,5821998,704281,3035 STELZER RD,Easton Community Church,Public Places - House of Worship,,Yes,No,,{20E447D8-03E0-4B99-9C91-82BA15F7306C},,,,
-83.062077568212871,39.981985454355737,5821999,570451,2109 STELLA CT,Ohio Association Career Cig,Office - Corporate,,Yes,No,,{172ECCC4-0145-495B-8B9D-FA91D6470D32},,,,
-83.135546944386732,39.99686567542043,5822000,1088183,2181 INTERNATIONAL ST,Lear Corp ,Transportation - Other,,Yes,No,,{ACD86D18-14C5-4BDC-9555-064E4A529E95},,,,
-82.924681488956466,40.050987987074635,5822001,1276021,3690 EASTON MARKET Unit 160,Old Navy,Retail - Commercial/Retail,,Yes,No,,{5EE9B0EB-E63E-46F6-9864-A879B2882FBE},,,,
-83.005141084579236,40.126614820899619,5822002,1181248,7919 STATION ST,Smokers' Haven,Retail - Commercial/Retail,,Yes,No,,{EC52CE6E-7AF3-477C-9B9F-4A97A80604D3},,,,
-82.983617656835406,39.937519694056022,5822003,540157,1275 PARSONS AVE,Lev's Pawn Shop,Retail - Commercial/Retail,,Yes,No,,{3822DBF4-D2C2-4561-A4A6-35CCCC7645FA},,,,
-83.107277923319032,39.976843659948457,5822004,797954,3915 BUSINESS PARK DR,Restoration Resources ,Retail - Commercial/Retail,,Yes,No,,{109F7871-E216-42C8-A5A0-7D37955A5B76},,,,
-82.985194827417985,40.061770993907082,5822005,912260,1266 MORSE RD,Waves Hair Design,Retail - Services,,Yes,No,,{D4A78C43-1C43-452B-8463-002945336859},,,,
-83.137188642548864,40.009843908523138,5822006,898158,2801 CHARTER ST,Sage Sustainable Electronics,Retail - Commercial/Retail,,Yes,No,,{5ED8101F-269C-48CD-9BB0-AEA0C411977D},,,,
-82.998343423281312,40.074424489791525,5822007,522366,749 E LINCOLN AVE,John's Auto Service,Retail - Services,,Yes,No,,{E3ABE9B9-8968-47DF-A2A5-0609313A16C7},,,,
-83.03379003360989,39.986174874448849,5822008,711108,1325 HOLLY AVE,Able Printing Company,Retail - Services,,Yes,No,,{0704D74F-401C-4E09-885E-16213D28077C},,,,
-83.020813270010009,40.042990029675558,5822009,701222,3951 N HIGH ST,Clintonville Woman's Club,Public Places - Other,,Yes,No,,{B56E3E16-F836-443A-BDCD-46C558B63F3A},,,,
-83.063139400845074,40.089473569167119,5822010,1297873,6499 NICHOLAS DR,Vision Auto Detailing,Retail - Services,,Yes,No,,{4E1C2FD9-3503-4E3C-8A89-6D09B6FBF47B},,,,
-83.018677628123399,40.070916142144732,5822011,704597,5322 N HIGH ST,Pet Concern Veterinarian,Medical - Veterinary,,Yes,No,,{AEBEE22C-C5F0-4B8D-8689-E2E119977FDD},,,,
-82.92422181285535,40.050193580559387,5822012,985936,3701 EASTON MARKET,America's Best ,Medical - Other,,Yes,No,,{F13551E1-9E76-47D8-8796-98BF8D643EF6},,,,
-82.880102358915892,39.929873828272065,5822013,507283,2191 S HAMILTON RD,Shell,Retail - Gas Station,,Yes,No,,{AF008D06-3771-45B0-8EBF-C8917E3F53E0},,,,
-83.111595675036511,40.029144236930563,5822014,504245,3700 RIDGE MILL DR,KinderCare Learning Center,Education - Daycare,"ODJFS 405263
",Yes,No,,{DA1C385A-D7DD-45EE-8205-1FC5E4E4A781},,,,
-82.998401001191127,39.943181581244922,5822015,135204,918 S FRONT ST,Affirmations,Medical - Other,,Yes,No,,{EDFF90B1-4B6B-4711-82FF-3D042A8673D1},,,,
-83.019317828227031,40.060020790772349,5822016,562067,4784 N HIGH ST,Mozart's Bakery & Cafe,Retail - Restaurant,,Yes,No,,{19DA7AC3-3197-4B1C-A542-98D231E54C69},,,,
-82.978370522843676,40.08812850296767,5822017,690240,1450 E DUBLIN-GRANVILLE RD,St. Andrew Presbyterian Church,Public Places - House of Worship,,Yes,No,,{199BFC05-1A38-456D-80E7-6AE45F88F32B},,,,
-83.066350900521201,40.057925875882511,5822018,459820,4942 REED RD,Nationwide Insurance,Office - Corporate,,Yes,No,,{1C50DA40-98C9-4585-B295-042255B33AB5},,,,
-82.995532648323731,39.956450789635042,5822019,1273675,141 E MAIN ST,The Walrus,Retail - Restaurant,,Yes,No,,{9ED08711-86BC-4D3B-A6D7-5EC33DB3CFFF},,,,
-82.943457239316658,39.919988231332532,5822020,80953,2202 REFUGEE RD,Berta's Lawn services,Retail - Services,,Yes,No,,{F260D652-4ABF-47E7-862B-5CB972902D86},,,,
-82.832242841096601,39.927923217729266,5822021,467161,5970 SCARBOROUGH BLVD,Meineke Car Care Center,Retail - Services,,Yes,No,,{A84E23AF-AF3B-4B95-AFB8-4A111C584E2A},,,,
-82.966889219406127,40.093708693623746,5822022,425520,6176 SHARON WOODS BLVD,Church Of The Good Shepherd United Methodist ,Public Places - House of Worship,,Yes,No,,{3B682FE9-3EB1-48FD-B908-925A07CB6F64},,,,
-82.908282638722156,39.970501257674037,5822023,660987,3450 MEDWAY AVE,Columbus City Preparatory School for Boys,Education - Middle,Columbus City Schools Building Directory 2016-2017.pdf,Yes,No,,{90EF619A-70A1-47B1-B90C-E3658B7C4729},,,,
-82.988314216375656,39.993845192434406,5822024,1236740,677 E 11TH AVE,VFW Post 1598,Office - Non-Profit,,Yes,No,,{E7246B83-A6CB-4FDA-99A7-2A3B1AC82653},,,,
-82.975474280523002,39.983669422476297,5822025,483437,1080 GIBBARD AVE,Prim Cleaning Services,Retail - Services,,Yes,No,,{14B1DE51-265E-4C24-B3A4-5E196BB56F25},,,,
-82.96127183262999,39.968916308661235,5822026,624415,1502 E LONG ST,Detiffanise Beauty Salon,Retail - Services,,Yes,No,,{67163F63-B227-4013-8914-7BB95F10C93A},,,,
-83.019881197027303,40.052290258703451,5822027,1281260,4416 N HIGH ST,The Wine Bistro,Retail - Restaurant,,Yes,No,,{46B34447-421A-49C8-8BDD-6429F57B664F},,,,
-83.141626597427674,39.941305073255883,5822028,461369,5471 NORTON CENTER,Los 7 Mares,Retail - Restaurant,,Yes,No,,{F74EBC5F-A04B-40CD-874B-9ADC25546890},,,,
-82.967173677482876,39.905659372558823,5822029,704805,2879 LOCKBOURNE RD,J & J Auto Repair,Retail - Services,,Yes,No,,{732D6581-F2E0-434E-A608-1848A048FCAD},,,,
-82.857849458222987,39.924492410920351,5822030,31169,4998 LINDORA DR,Blue Gill Bar & Grill,Retail - Restaurant,,Yes,No,,{DE6533FD-F8F1-475C-890F-6149E3298525},,,,
-82.990075900915116,39.960256113060431,5822031,464201,370 E TOWN ST,Lot 018,Transportation - Parking Lot/Garage,,Yes,No,,{FCFDD300-8279-49FC-A5B7-9A494AD1632F},https://www.parkplaceparking.com/parking-lot-details/19,,,
-82.982345178171329,39.985922623529042,5822032,6274,849 E 5TH AVE,Sunoco,Retail - Gas Station,,Yes,No,,{F7459CDF-39C3-4472-AB79-FBF16C11DD6F},,,,
-82.977009361403546,40.059623675387918,5822033,488017,4536 KARL RD,Jacinto W. Beard DDS,Medical - Dental,,Yes,No,,{F514D458-78CE-40B6-BAD7-11A7356048A0},,,,
-82.993604290911676,39.952255546366189,5822034,170463,511 MOHAWK ST,Cheplowitz & Associates,Office - Corporate,,Yes,No,,{4EC17126-755D-4F1F-B3AF-F7CA3C2DC7D5},,,,
-83.044582911098161,39.985919187458045,5822035,1286294,1378 GRANDVIEW AVE Unit D,The Blowout Bar,Retail - Services,,Yes,No,,{B008829D-A51B-44CA-A9FA-B31AD99A75F7},,,,
-83.005256237586167,40.114944981666468,5822036,464867,7400 HUNTINGTON PARK DR,Recovery Works Columbus,Medical - Other,CHAN1608739,Yes,No,,{B4DAE234-B782-40E0-ADFD-5B434C4CE1FA},,,,
-82.948078163629759,40.09918499142244,5822037,785671,6164 CLEVELAND AVE,Rehabilitation Care Group,Medical - Other,,Yes,No,,{F17F1584-EC26-419E-B925-1592F2B5A8C4},,,,
-82.968966645599494,40.087482871450355,5822038,428607,1850 E DUBLIN-GRANVILLE RD,PNC Bank,Office - Bank,,Yes,No,,{2B93E4EB-F1E1-4543-B2C4-38DE5472CA57},,,,
-82.984761034060668,40.060555481200865,5822039,1241573,1285 MORSE RD,Pathivara Jewelers,Retail - Commercial/Retail,,Yes,No,,{41879472-95D7-4C1B-9A2B-B9910136A630},,,,
-82.883250748745525,39.924013544785332,5822040,527278,4242 MACSWAY AVE,Salvation Army,Office - Non-Profit,,Yes,No,,{72E45843-11E4-4C7B-A242-A0F22D8954E6},,,,
-82.924931931292875,39.995244678780885,5822041,529818,3021 SWITZER AVE,Fowler Engines,Retail - Commercial/Retail,,Yes,No,,{42405A2F-F9C9-44CB-98D6-673A5BF1158F},,,,
-83.117692692034126,40.011056724284551,5822042,1296281,3978 SCIOTO DARBY CREEK RD,The Exotica Floral Shoppe,Retail - Commercial/Retail,,Yes,No,,{CE44A1B0-4AAC-43ED-9617-0006061DE827},,,,
-82.970449329206801,39.982558660130614,5822043,1025306,1241 GIBBARD AVE,G & J Pepsi Cola Main Building,Office - Corporate,,Yes,No,,{0D88109E-BE63-40FD-AE7E-0A1844FBD3B7},,,,
-82.959951712648518,40.146316130859198,5822044,1259899,2158 POLARIS PKWY Unit 11,The Nutrition X,Retail - Services,,Yes,No,,{3F618DEA-8769-4339-92D4-282980E08675},,,,
-83.0025164620575,39.885426193265374,5822045,1240905,3777 S HIGH ST,My Second Home Early Learning School,Education - Daycare,ODJFS 401031,Yes,No,,{897AA257-4D4D-47E5-8301-72FC7C342123},,,,
-83.041561994544708,40.060724332958095,5822046,771734,803 BETHEL RD Unit 141,Fitness & Nutrition Center,Retail - Commercial/Retail,,Yes,No,,{43BE2280-4853-42AB-9490-AB341BF259D6},,,,
-82.883329162142516,39.895171959066261,5822047,1261731,3911 S HAMILTON RD,Sonic Drive-In,Retail - Restaurant,,Yes,No,,{713598E0-CFB7-46BA-A49B-44177BE6D8EE},,,,
-82.917923374356036,39.956906143526403,5822048,426046,3020 E MAIN ST,Brookside Motel,Retail - Hotel/Motel,,Yes,No,,{AE334F37-9E74-41EC-A844-ACA7DD4851A6},,,,
-82.995757732527224,39.910112822005196,5822049,681345,2519 S HIGH ST,Ohio State Barns,Retail - Commercial/Retail,,Yes,No,,{165F4FE2-5917-4B20-BE7F-7E9AD8B7A26C},,,,
