Fuel Type Code	Station Name	Street Address	Intersection Directions	City	State	ZIP	Plus4	Station Phone	Status Code	Expected Date	Groups With Access Code	Access Days Time	Cards Accepted	BD Blends	NG Fill Type Code	NG PSI	EV Level1 EVSE Num	EV Level2 EVSE Num	EV DC Fast Count	EV Other Info	EV Network	EV Network Web	Geocode Status	Latitude	Longitude	Date Last Confirmed	ID	Updated At	Owner Type Code	Federal Agency ID	Federal Agency Name	Open Date	Hydrogen Status Link	NG Vehicle Class	LPG Primary	E85 Blender Pump	EV Connector Types	Country	Intersection Directions (French)	Access Days Time (French)	BD Blends (French)	Groups With Access Code (French)	Hydrogen Is Retail	Access Code	Access Detail Code	Federal Agency Code
CNG	IGS CNG Services - Orrville	444 Hostetler Rd		Orrville	OH	44667		877-742-4476	E		Public - Credit card at all times	24 hours daily	A D FuelMan M Proprietor V Voyager Wright_Exp		Q	3600							200-9	40.853115	-81.769421	7/9/18	45572	2019-01-17 00:33:46 UTC	P			8/29/12		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	Fred Martin Nissan	3388 S Arlington Rd		Akron	OH	44312		330-644-8888	E		Public - Call ahead	Dealership business hours						1					200-9	40.978905	-81.494254	7/9/18	45708	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Jeff Schmitt Nissan	725 Alpha Rd		Beavercreek	OH	45434		937-306-0041	E		Public - Call ahead	Dealership business hours						1					GPS	39.708775	-84.026292	7/9/18	45710	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Bedford Nissan	18115 Rockside Rd		Bedford	OH	44146		440-439-5785	E		Public - Call ahead	Dealership business hours						1					200-8	41.402746	-81.552724	7/9/18	45712	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Boardman Nissan	7809 Market St		Boardman	OH	44512		330-726-5555	E		Public - Call ahead	Dealership business hours						1	1				200-8	41.011772	-80.662739	7/9/18	45714	2019-03-12 16:15:29 UTC	P			1/31/12					CHADEMO J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Thayer Nissan	18039 N Dixie Hwy		Bowling Green	OH	43402		419-353-5271	E		Public - Call ahead	Dealership business hours						1					200-9	41.415799	-83.651786	7/9/18	45716	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Busam Motor Sales	1501 E Kemper Rd		Cincinnati	OH	45246		513-771-8100	E		Public - Call ahead	Dealership business hours; must ask for charger to be turned on inside						1					200-9	39.285136	-84.447192	7/9/18	45718	2019-01-17 00:33:46 UTC	P			12/1/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Jeff Wyler Nissan - Cincinnati	8680 Colerain Ave		Cincinnati	OH	45251		855-444-1160	E		Public - Call ahead	Dealership business hours; Nissan LEAFs only						1					200-9	39.228991	-84.588623	7/9/18	45720	2019-01-17 00:33:46 UTC	P			11/29/11					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Kings Nissan	9819 Kings Auto Mall Rd		Cincinnati	OH	45249		513-697-9770	E		Public - Call ahead	Dealership business hours						1					200-9	39.295523	-84.311517	7/9/18	45722	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Germain Nissan	4300 Morse Rd		Columbus	OH	43230		614-418-4500	E		Public - Call ahead	Dealership business hours						1	1				200-9	40.057068	-82.885518	7/9/18	45724	2019-01-17 00:33:46 UTC	P			1/31/12					CHADEMO J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	The Electrical Trades Center	947 Goodale Blvd		Columbus	OH	43212		614-463-5282	E		Public	24 hours daily						5					200-9	39.974166	-83.02872	3/7/19	45727	2019-03-07 18:17:18 UTC	P			2/1/12					J1772	US				Public		public		
ELEC	Ron Marhofer Nissan	247 Howe Ave		Cuyahoga Falls	OH	44221		330-923-8000	E		Public - Call ahead	Dealership business hours						1					200-9	41.11975	-81.48296	7/9/18	45728	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Matt Castrucci Nissan	3013 Mall Park Dr		Dayton	OH	45459		937-434-4723	E		Public - Call ahead	Dealership business hours						1					200-9	39.638788	-84.221675	7/9/18	45730	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Parkway Nissan Lincoln Mercury	877 Commercial Pkwy		Dover	OH	44622		330-364-6659	E		Public - Call ahead	Dealership business hours						1					200-9	40.523001	-81.489388	7/9/18	45732	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Jeff Wyler Nissan - Fairfield	5829 Dixie Hwy		Fairfield	OH	45014		513-682-2500	E		Public - Call ahead	Dealership business hours						1	1				200-9	39.329217	-84.517152	7/9/18	45734	2019-01-17 00:33:46 UTC	P			1/31/12					CHADEMO J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Warner Nissan	1070 Bright Rd		Findlay	OH	45840		419-423-7161	E		Public - Call ahead	Dealership business hours						1					200-9	41.058412	-83.614262	7/9/18	45736	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Buckeye Nissan	3820 Parkway Ln		Hilliard	OH	43026		614-771-2345	E		Public - Call ahead	Dealership business hours						1	1				200-9	40.031557	-83.125276	7/9/18	45738	2019-01-17 00:33:46 UTC	P			1/31/12					CHADEMO J1772 J1772COMBO	US				Public - Appeler à l'avance		public	CALL	
ELEC	Reineke Nissan	1350 N Cable Rd		Lima	OH	45805		419-227-7400	E		Public - Call ahead	Dealership business hours						1					200-9	40.757603	-84.146368	7/9/18	45740	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Nissan of Mansfield	1455 Park Ave W		Mansfield	OH	44906		419-529-4000	E		Public - Call ahead	Dealership business hours; free for customers						1					200-9	40.759025	-82.567985	7/9/18	45742	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Waikem Nissan	4325 Lincoln Way E		Massillon	OH	44646		330-478-1801	E		Public - Call ahead	Dealership business hours						1					200-9	40.792015	-81.453111	7/9/18	45744	2019-01-17 00:33:46 UTC	P			6/28/18					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Ganley Nissan	6060 Mayfield Rd		Mayfield Heights	OH	44124		440-449-9500	E		Public - Call ahead	Dealership business hours						1					200-9	41.519706	-81.461226	7/9/18	45746	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Ken Ganley Nissan	5180 Montville Dr		Medina	OH	44256		330-721-0500	E		Public - Call ahead	Dealership business hours						1	1				200-9	41.134139	-81.793566	7/9/18	45748	2019-01-17 00:33:46 UTC	P			1/31/12					CHADEMO J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Mentor Nissan	6960 Center St		Mentor	OH	44060		440-951-1100	E		Public - Call ahead	Dealership business hours						1					200-8	41.68165	-81.339516	7/9/18	45750	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Nissan of North Olmsted	28500 Lorain Rd		North Olmsted	OH	44070		440-734-6900	E		Public - Call ahead	Dealership business hours						1					200-9	41.409652	-81.938059	7/9/18	45754	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	I-90 Nissan	5013 Detroit Rd		Sheffield Village	OH	44054		440-934-6001	E		Public - Call ahead	Dealership business hours						1					200-9	41.423584	-82.088115	7/9/18	45756	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Nissan of Streetsboro	885 Classic Dr		Streetsboro	OH	44241		330-422-7300	E		Public - Call ahead	Dealership business hours						1					200-9	41.248333	-81.362879	7/9/18	45758	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Yark Nissan	5957 W Central Ave		Toledo	OH	43615		800-848-9275	E		Public - Call ahead	Dealership business hours						1					200-9	41.675335	-83.684803	7/9/18	45760	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Beau Townsend Nissan	1050 W National Rd		Vandalia	OH	45377		937-898-6200	E		Public - Call ahead	Dealership business hours						1					200-9	39.888695	-84.218465	7/9/18	45762	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Sims Buick-GMC-Nissan	3140 Elm Rd NE		Warren	OH	44483		330-372-3500	E		Public - Call ahead	Dealership business hours						1					200-9	41.263756	-80.782876	7/9/18	45764	2019-01-17 00:33:46 UTC	P			1/31/12					J1772	US				Public - Appeler à l'avance		public	CALL	
CNG	GAIN Clean Fuel - City of Hamilton	2220 S Erie Blvd		Hamilton	OH	45011		800-438-7912  513-785-7550	E		Public - Credit card at all times	24 hours daily; Also accepts Diners Club and JCB	A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp		Q	3600							200-9	39.374016	-84.547382	3/7/19	46338	2019-03-07 18:17:18 UTC	LG			12/19/14		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	Waikem Mitsubishi	3710 Lincoln Way E		Massillon	OH	44646		330-478-0281	E		Public - Call ahead	Dealership business hours						2					200-9	40.794689	-81.462403	3/8/18	46423	2019-01-17 00:33:46 UTC	P			4/15/12					J1772	US				Public - Appeler à l'avance		public	CALL	
LPG	U-Haul	1921 Riverway Dr		Lancaster	OH	43130		740-689-8888	E		Public	"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun"	A Cash D M V										200-9	39.735601	-82.633581	3/8/18	46862	2019-01-17 00:33:46 UTC	P						TRUE			US				Public		public		
ELEC	City of Columbus - City Hall	50 W Gay St	On Gay St near the corner of Front St	Columbus	OH	43215		614-645-7602	E		Public	24 hours daily; meter parking	Cash D M V					1					200-9	39.963572	-83.0025	3/7/19	47399	2019-03-07 18:17:18 UTC	LG			12/31/11					J1772	US				Public		public		
ELEC	City of Columbus - Goodale Park	120 W Goodale St	Goodale St Between Park and Dennison St	Columbus	OH	43215		614-645-3111	E		Public	24 hours daily; meter parking	Cash D M V					1					200-9	39.975215	-83.00678	3/7/19	47452	2019-03-07 18:17:18 UTC	LG			10/7/16					J1772	US				Public		public		
ELEC	Mall at Tuttle Crossing	5043 Tuttle Crossing		Columbus	OH	43016		800-663-5633	E		Public	MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am						2			SemaCharge Network	http://www.semacharge.com/	GPS	40.0739666	-83.131485	3/22/19	48096	2019-03-22 09:02:51 UTC									J1772	US				Public		public		
ELEC	CARCHARGING	834 W Market St	WALGREENS #3278; Station is located to the left of the store entrance	Akron	OH	44303		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	41.0967216	-81.5444717	3/18/19	49041	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	Bowling Green State University - Parking lot 20	E Wooster St	Just south of the BGSU Welcome Center between Stadium Dr and E Wooster St	Bowling Green	OH	43403		419-372-2531	E		Public	24 hours daily						1					GPS	41.37558	-83.6218	4/3/18	49042	2019-01-17 00:33:46 UTC	P			7/15/12					J1772	US				Public		public		
ELEC	Bowling Green State University - Parking lot 8	707 E Merry	Behind Falcon Heights residence hall; E Merry and Thurstin St	Bowling Green	OH	43403		419-372-2531	E		Public	24 hours daily						1					GPS	41.382575	-83.642614	4/3/18	49043	2019-01-17 00:33:46 UTC	P			7/15/12					J1772	US				Public		public		
ELEC	Bowling Green State University - Parking lot E	Pike St & Thurstin Ave	Next to BGSU Heat Plant and railroad tracks; across the street from Bowen-Thompson Student Union on Thurstin St	Bowling Green	OH	43403		419-372-2531	E		Public	24 hours daily						1					GPS	41.37716	-83.6444	4/3/18	49044	2019-01-17 00:33:46 UTC	P			7/15/12					J1772	US				Public		public		
ELEC	City of Bowling Green - Parking Lot 1	119 E Court St	Space #120. Between N Main and N Prospect	Bowling Green	OH	43402		419-354-6246	E		Public	24 hours daily; pay lot						1					200-9	41.376195	-83.649652	12/11/18	49045	2019-01-17 00:33:46 UTC	P			7/15/12					J1772	US				Public		public		
ELEC	City of Bowling Green - Parking Lot 2	125 S Prospect St	Space #294.  Between E Wooster and Clough St	Bowling Green	OH	43402		419-354-6246	E		Public	24 hours daily; pay lot						1					200-8	41.374432	-83.648752	12/11/18	49046	2019-01-17 00:33:46 UTC	P			7/15/12					J1772	US				Public		public		
ELEC	City of Bowling Green - Parking Lot 3	132 S Church St	Space #300. Between W Wooster and W Washington St	Bowling Green	OH	43402		419-354-6246	E		Public	24 hours daily; pay lot						1					200-8	41.374358	-83.652038	12/11/18	49047	2019-01-17 00:33:46 UTC	P			7/15/12					J1772	US				Public		public		
ELEC	CARCHARGING	3583 E Broad Street	WALGREENS #6118; Station is located to the right of the entrance.	Columbus	OH	43213		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9724236	-82.9048996	3/18/19	49049	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	CARCHARGING	1280 Demorest Rd	WALGREENS #6981; Station is located to the left of the store entrance	Columbus	OH	43204		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	39.928299	-83.0899811	3/18/19	49051	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	CARCHARGING	3141 Tremont Rd	WALGREENS#10053; Station is to the left of the store entrance.	Columbus	OH	43221		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	40.0209885	-83.0614395	3/18/19	49056	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
E85	Kroger Fuel Center #870	2257 N Holland Sylvania Rd		Toledo	OH	43615		419-578-6460	E		Public	6am-10pm daily	A Cash D M V										200-8	41.662926	-83.682529	3/7/19	49314	2019-03-07 18:17:18 UTC	P			10/15/09				FALSE		US				Public		public		
ELEC	North Park	195 Tamarack Trail		Springboro	OH	45066		937-748-4345	E		Public	Dawn to dusk daily						1					200-9	39.567204	-84.240629	3/7/19	49375	2019-03-07 18:17:18 UTC	LG			6/1/12					J1772	US				Public		public		
LPG	Bus Service	3153 Lamb Ave		Columbus	OH	43219		877-696-2287	E		Public - Card key at all times	7am-4:30pm M-F; contact station to obtain card key	A D M V										200-9	39.996278	-82.922503	3/8/18	49430	2019-01-17 00:33:46 UTC	P						TRUE			US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	CARCHARGING	6733 Frank Ave NW	WALGREENS#11810; Station is located to the right of the store entrance	North Canton	OH	44720		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	40.878727	-81.4420166	3/18/19	49587	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	CARCHARGING	748 N State St	WALGREENS #7940; Station is located to the right of the store entrance.	Westerville	OH	43082		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	40.1452637	-82.9242935	3/18/19	49588	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	Jeff Wyler Nissan	1117 State Route 32		Batavia	OH	45103		513-752-3447	E		Public - Call ahead	Dealership business hours						1					200-9	39.091419	-84.254883	7/9/18	49680	2019-01-17 00:33:46 UTC	P			10/25/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Ricart Nissan	4255 S Hamilton Rd		Groveport	OH	43125		614-836-6251	E		Public - Call ahead	Dealership business hours						1	1				GPS	39.891489	-82.887892	7/9/18	49682	2019-01-17 00:33:46 UTC	P			11/15/12					CHADEMO J1772 J1772COMBO	US				Public - Appeler à l'avance		public	CALL	
ELEC	FIRSTENERGY	341 White Pond Dr	"STATION 1; Building Parking Lot - Along the Side
STATION 2; Building Parking Lot - Along the Side"	Akron	OH	44320		888-758-4389	E		Public	24 hours daily						4			ChargePoint Network	http://www.chargepoint.com/	200-9	41.10657	-81.582917	3/18/19	50396	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	Downtown Public Parking	39 W Franklin St	Located at N Main and Franklin St	Centerville	OH	45459		937-433-7151	E		Public	24 hours daily						1					200-9	39.628552	-84.16025	1/10/19	51097	2019-01-17 00:33:46 UTC	LG			2/1/13					J1772	US				Public		public		
ELEC	Dick Masheter Ford	1090 S Hamilton Rd		Columbus	OH	43227		614-861-7150	E		Public - Call ahead	Dealership business hours; for customer use only						2					200-8	39.954532	-82.877042	3/8/18	51691	2019-01-17 00:33:46 UTC	P			11/1/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Ricart Ford	4255 S Hamilton Rd		Columbus	OH	43125		614-836-6260	E		Public - Call ahead	Dealership business hours						1					GPS	39.888206	-82.8859	12/11/18	51694	2019-01-17 00:33:46 UTC	P			11/1/12					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Bob Boyd Ford	2840 N Columbus St	Located near the rear service door	Lancaster	OH	43130		740-654-1122	E		Public	24 hours daily						2					200-9	39.746087	-82.647696	3/8/18	51697	2019-01-17 00:33:46 UTC	P			12/27/16					J1772	US				Public		public		
ELEC	Beau Townsend Ford	1020 W National Rd		Vandalia	OH	45377		800-998-9596	E		Public - Call ahead	By appointment only						2					200-9	39.888667	-84.217381	3/8/18	51698	2019-01-17 00:33:46 UTC	P			3/1/13					J1772	US				Public - Appeler à l'avance		public	CALL	
CNG	City of Columbus - CNG North	2333 Morse Rd	2 miles from I-71	Columbus	OH	43229		614-900-7470	E		Public - Credit card at all times	24 hours daily; call 614-645-8333 for after hour access. Security fobs are available for sale to allow access after the gates have closed; please email cng@columbus.gov for more information	M V		Q	3600							200-9	40.059311	-82.956922	3/7/19	51881	2019-03-07 18:17:18 UTC	LG			7/15/14		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	Akron Centre Parking Deck	11 W Mill St	Located on level 3	Akron	OH	44308		330-375-2596	E		Public - Call ahead	Garage business hours						2					200-9	41.084201	-81.519084	3/7/19	52033	2019-03-07 18:17:18 UTC	P			5/15/13					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Klaben Ford Lincoln	1089 W Main St	"Located on Rt 59, 1 mile West of Rt 43."	Kent	OH	44240		800-686-3139	E		Public	Dealership business hours						1					200-9	41.151759	-81.380359	3/8/18	52034	2019-01-17 00:33:46 UTC	P			4/1/13					J1772	US				Public		public		
E85	Speedway #1804	3070 Morse Rd		Columbus	OH	43231		614-473-3930	E		Public	24 hours daily	A Cash D M V Voyager Wright_Exp										200-9	40.059588	-82.937742	3/7/19	52247	2019-03-07 18:17:18 UTC	P			6/15/13				FALSE		US				Public		public		
E85	Speedway #9189	590 W Central Ave		Delaware	OH	43015		740-369-1752	E		Public	24 hours daily	A Cash D M V Voyager Wright_Exp										200-9	40.306627	-83.089941	3/7/19	52249	2019-03-07 18:17:18 UTC	P			6/15/13				FALSE		US				Public		public		
E85	Speedway #1224	2423 Kings Mill Rd		Mason	OH	45040		513-398-1548	E		Public	24 hours daily	A Cash D M V Voyager Wright_Exp										GPS	39.361122	-84.306581	3/7/19	52250	2019-03-07 18:17:18 UTC	P			6/15/13				FALSE		US				Public		public		
E85	Speedway #3682	7966 Darrow Rd		Twinsburg	OH	44087		330-425-1229	E		Public	24 hours daily	A Cash D M V Voyager Wright_Exp										GPS	41.28239831	-81.44104968	2/6/19	52698	2019-02-06 20:42:36 UTC	P			8/15/13				FALSE		US				Public		public		
E85	Speedway #3530	5810 State Rd		Parma	OH	44134		440-845-0743	E		Public	24 hours daily	A Cash D M V Voyager Wright_Exp										200-9	41.404481	-81.711086	3/7/19	52713	2019-03-07 18:17:18 UTC	P			6/15/13				FALSE		US				Public		public		
CNG	GAIN Clean Fuel - Akron	1195 S Arlington St		Akron	OH	44306		800-438-7912	E		Public - Credit card at all times	24 hours daily; Also accepts Diners Club and JCB	A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp		Q	3600							200-9	41.03974	-81.49017	3/7/19	53321	2019-03-07 18:17:18 UTC	P			1/1/14		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
CNG	Kalmbach Clean Fuels	11790 Highway 4		Upper Sandusky	OH	43351		419-294-3838	E		Public - Credit card at all times	24 hours daily	D M V Voyager Wright_Exp		Q	3600							GPS	40.9016698	-83.3450467	3/7/19	53322	2019-03-07 18:17:18 UTC	P			10/21/13		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	Tipp City - Downtown	20 N 3rd St	Located in Downtown Tipp City on N 3rd St just north of Main St	Tipp City	OH	45371		937-667-6305	E		Public	24 hours daily						1					200-9	39.961897	-84.171038	3/7/19	53455	2019-03-07 18:17:18 UTC	LG			10/14/13					J1772	US				Public		public		
ELEC	Tipp City - Government Center	260 S Garber Dr	Located on the northwest edge of the Government Center public parking lot	Tipp City	OH	45371		937-667-6305	E		Public	24 hours daily						1					200-9	39.958675	-84.18528	3/7/19	53456	2019-03-07 18:17:18 UTC	LG			10/14/13					J1772	US				Public		public		
